day,type,range,value
17,S_M,31-40,0.006539834
17,S_M,41-50,0.00059453
17,S_M,51-60,0.001783591
17,S_M,61-70,0.00059453
17,S_M,71-80,0.00059453
17,S_M,81-90,0.00059453
17,S_M,91-100,0.0
17,S_M,>100,0.0
18,S_M,0,0.11626575
18,S_M,1-10,0.729095074
18,S_M,11-20,0.125429553
18,S_M,21-30,0.016609393
18,S_M,31-40,0.00744559
18,S_M,41-50,0.003436426
18,S_M,51-60,0.000572738
18,S_M,61-70,0.001145475
18,S_M,71-80,0.0
18,S_M,81-90,0.0
18,S_M,91-100,0.0
18,S_M,>100,0.0
19,S_M,0,0.130994152
19,S_M,1-10,0.666666667
19,S_M,11-20,0.15380117
19,S_M,21-30,0.028654971
19,S_M,31-40,0.012865497
19,S_M,41-50,0.002339181
19,S_M,51-60,0.002923977
19,S_M,61-70,0.000584795
19,S_M,71-80,0.000584795
19,S_M,81-90,0.000584795
19,S_M,91-100,0.0
19,S_M,>100,0.0
20,S_M,0,0.165628892
20,S_M,1-10,0.725404732
20,S_M,11-20,0.070983811
20,S_M,21-30,0.025529265
20,S_M,31-40,0.00871731
20,S_M,41-50,0.00124533
20,S_M,51-60,0.00124533
20,S_M,61-70,0.0
20,S_M,71-80,0.00124533
20,S_M,81-90,0.0
20,S_M,91-100,0.0
20,S_M,>100,0.0
21,S_M,0,0.138854296
21,S_M,1-10,0.729763387
21,S_M,11-20,0.103985056
21,S_M,21-30,0.01618929
21,S_M,31-40,0.00622665
21,S_M,41-50,0.003113325
21,S_M,51-60,0.00124533
21,S_M,61-70,0.0
21,S_M,71-80,0.000622665
21,S_M,81-90,0.0
21,S_M,91-100,0.0
21,S_M,>100,0.0
22,S_M,0,0.123123123
22,S_M,1-10,0.720720721
22,S_M,11-20,0.093093093
22,S_M,21-30,0.037237237
22,S_M,31-40,0.014414414
22,S_M,41-50,0.007207207
22,S_M,51-60,0.001201201
22,S_M,61-70,0.0
22,S_M,71-80,0.000600601
22,S_M,81-90,0.0
22,S_M,91-100,0.0
22,S_M,>100,0.002402402
23,S_M,0,0.108009709
23,S_M,1-10,0.763956311
23,S_M,11-20,0.083737864
23,S_M,21-30,0.026092233
23,S_M,31-40,0.009708738
23,S_M,41-50,0.004854369
23,S_M,51-60,0.001820388
23,S_M,61-70,0.000606796
23,S_M,71-80,0.000606796
23,S_M,81-90,0.000606796
23,S_M,91-100,0.0
23,S_M,>100,0.0
24,S_M,0,0.114073156
24,S_M,1-10,0.718536888
24,S_M,11-20,0.142591445
24,S_M,21-30,0.014259144
24,S_M,31-40,0.006819591
24,S_M,41-50,0.001859888
24,S_M,51-60,0.000619963
24,S_M,61-70,0.000619963
24,S_M,71-80,0.000619963
24,S_M,81-90,0.0
24,S_M,91-100,0.0
24,S_M,>100,0.0
25,S_M,0,0.144303797
25,S_M,1-10,0.782911392
25,S_M,11-20,0.056962025
25,S_M,21-30,0.011392405
25,S_M,31-40,0.001265823
25,S_M,41-50,0.001898734
25,S_M,51-60,0.0
25,S_M,61-70,0.0
25,S_M,71-80,0.000632911
25,S_M,81-90,0.000632911
25,S_M,91-100,0.0
25,S_M,>100,0.0
26,S_M,0,0.217774763
26,S_M,1-10,0.710312076
26,S_M,11-20,0.05495251
26,S_M,21-30,0.008819539
26,S_M,31-40,0.005427408
26,S_M,41-50,0.002035278
26,S_M,51-60,0.000678426
26,S_M,61-70,0.0
26,S_M,71-80,0.0
26,S_M,81-90,0.0
26,S_M,91-100,0.0
26,S_M,>100,0.0
27,S_M,0,0.141575913
27,S_M,1-10,0.768737988
27,S_M,11-20,0.070467649
27,S_M,21-30,0.008327995
27,S_M,31-40,0.003203075
27,S_M,41-50,0.003203075
27,S_M,51-60,0.003203075
27,S_M,61-70,0.0
27,S_M,71-80,0.00128123
27,S_M,81-90,0.0
27,S_M,91-100,0.0
27,S_M,>100,0.0
28,S_M,0,0.173469388
28,S_M,1-10,0.735331633
28,S_M,11-20,0.073341837
28,S_M,21-30,0.012117347
28,S_M,31-40,0.003188776
28,S_M,41-50,0.00127551
28,S_M,51-60,0.000637755
28,S_M,61-70,0.0
28,S_M,71-80,0.0
28,S_M,81-90,0.000637755
28,S_M,91-100,0.0
28,S_M,>100,0.0
29,S_M,0,0.173883162
29,S_M,1-10,0.783505155
29,S_M,11-20,0.03024055
29,S_M,21-30,0.008934708
29,S_M,31-40,0.003436426
29,S_M,41-50,0.0
29,S_M,51-60,0.0
29,S_M,61-70,0.0
29,S_M,71-80,0.0
29,S_M,81-90,0.0
29,S_M,91-100,0.0
29,S_M,>100,0.0
30,S_M,0,0.136067708
30,S_M,1-10,0.776041667
30,S_M,11-20,0.070963542
30,S_M,21-30,0.01171875
30,S_M,31-40,0.00390625
30,S_M,41-50,0.0
30,S_M,51-60,0.001302083
30,S_M,61-70,0.0
30,S_M,71-80,0.0
30,S_M,81-90,0.0
30,S_M,91-100,0.0
30,S_M,>100,0.0
1,S_T,0,0.787390029
1,S_T,1-10,0.195014663
1,S_T,11-20,0.010752688
1,S_T,21-30,0.002443793
1,S_T,31-40,0.002932551
1,S_T,41-50,0.000488759
1,S_T,51-60,0.000488759
1,S_T,61-70,0.0
1,S_T,71-80,0.0
1,S_T,81-90,0.0
1,S_T,91-100,0.0
1,S_T,>100,0.000488759
2,S_T,0,0.79536862
2,S_T,1-10,0.190926276
2,S_T,11-20,0.008506616
2,S_T,21-30,0.002835539
2,S_T,31-40,0.0
2,S_T,41-50,0.00094518
2,S_T,51-60,0.00047259
2,S_T,61-70,0.00047259
2,S_T,71-80,0.00047259
2,S_T,81-90,0.0
2,S_T,91-100,0.0
2,S_T,>100,0.0
3,S_T,0,0.780241935
3,S_T,1-10,0.199596774
3,S_T,11-20,0.014616935
3,S_T,21-30,0.003528226
3,S_T,31-40,0.000504032
3,S_T,41-50,0.001008065
3,S_T,51-60,0.0
3,S_T,61-70,0.000504032
3,S_T,71-80,0.0
3,S_T,81-90,0.0
3,S_T,91-100,0.0
3,S_T,>100,0.0
4,S_T,0,0.792248062
4,S_T,1-10,0.19121447
4,S_T,11-20,0.007235142
4,S_T,21-30,0.005167959
4,S_T,31-40,0.002067183
4,S_T,41-50,0.001033592
4,S_T,51-60,0.001033592
4,S_T,61-70,0.0
4,S_T,71-80,0.0
4,S_T,81-90,0.0
4,S_T,91-100,0.0
4,S_T,>100,0.0
5,S_T,0,0.781675393
5,S_T,1-10,0.196335079
5,S_T,11-20,0.014136126
5,S_T,21-30,0.004712042
5,S_T,31-40,0.00052356
5,S_T,41-50,0.00104712
5,S_T,51-60,0.00104712
5,S_T,61-70,0.0
5,S_T,71-80,0.0
5,S_T,81-90,0.0
5,S_T,91-100,0.0
5,S_T,>100,0.00052356
6,S_T,0,0.785051546
6,S_T,1-10,0.190206186
6,S_T,11-20,0.014948454
6,S_T,21-30,0.005154639
6,S_T,31-40,0.00257732
6,S_T,41-50,0.001030928
6,S_T,51-60,0.0
6,S_T,61-70,0.0
6,S_T,71-80,0.0
6,S_T,81-90,0.001030928
6,S_T,91-100,0.0
6,S_T,>100,0.0
7,S_T,0,0.790778384
7,S_T,1-10,0.190381755
7,S_T,11-20,0.010411502
7,S_T,21-30,0.004462072
7,S_T,31-40,0.000991572
7,S_T,41-50,0.001983143
7,S_T,51-60,0.0
7,S_T,61-70,0.0
7,S_T,71-80,0.000495786
7,S_T,81-90,0.0
7,S_T,91-100,0.0
7,S_T,>100,0.000495786
8,S_T,0,0.797735461
8,S_T,1-10,0.183221822
8,S_T,11-20,0.012866701
8,S_T,21-30,0.004117344
8,S_T,31-40,0.001029336
8,S_T,41-50,0.0
8,S_T,51-60,0.000514668
8,S_T,61-70,0.0
8,S_T,71-80,0.0
8,S_T,81-90,0.0
8,S_T,91-100,0.0
8,S_T,>100,0.000514668
9,S_T,0,0.78256357
9,S_T,1-10,0.195121951
9,S_T,11-20,0.014530358
9,S_T,21-30,0.002075765
9,S_T,31-40,0.001556824
9,S_T,41-50,0.000518941
9,S_T,51-60,0.002594707
9,S_T,61-70,0.0
9,S_T,71-80,0.0
9,S_T,81-90,0.000518941
9,S_T,91-100,0.0
9,S_T,>100,0.000518941
10,S_T,0,0.772054795
10,S_T,1-10,0.210958904
10,S_T,11-20,0.009863014
10,S_T,21-30,0.003835616
10,S_T,31-40,0.000547945
10,S_T,41-50,0.00109589
10,S_T,51-60,0.000547945
10,S_T,61-70,0.0
10,S_T,71-80,0.0
10,S_T,81-90,0.000547945
10,S_T,91-100,0.0
10,S_T,>100,0.000547945
11,S_T,0,0.784164859
11,S_T,1-10,0.19143167
11,S_T,11-20,0.013557484
11,S_T,21-30,0.005422993
11,S_T,31-40,0.000542299
11,S_T,41-50,0.001626898
11,S_T,51-60,0.001626898
11,S_T,61-70,0.000542299
11,S_T,71-80,0.0
11,S_T,81-90,0.0
11,S_T,91-100,0.000542299
11,S_T,>100,0.000542299
12,S_T,0,0.790076336
12,S_T,1-10,0.182660851
12,S_T,11-20,0.016902944
12,S_T,21-30,0.005997819
12,S_T,31-40,0.001635769
12,S_T,41-50,0.001635769
12,S_T,51-60,0.0
12,S_T,61-70,0.000545256
12,S_T,71-80,0.0
12,S_T,81-90,0.0
12,S_T,91-100,0.0
12,S_T,>100,0.000545256
13,S_T,0,0.772802653
13,S_T,1-10,0.203427308
13,S_T,11-20,0.012714207
13,S_T,21-30,0.004975124
13,S_T,31-40,0.003869541
13,S_T,41-50,0.000552792
13,S_T,51-60,0.000552792
13,S_T,61-70,0.000552792
13,S_T,71-80,0.0
13,S_T,81-90,0.0
13,S_T,91-100,0.0
13,S_T,>100,0.000552792
14,S_T,0,0.749431818
14,S_T,1-10,0.21875
14,S_T,11-20,0.014772727
14,S_T,21-30,0.007386364
14,S_T,31-40,0.005113636
14,S_T,41-50,0.003409091
14,S_T,51-60,0.0
14,S_T,61-70,0.0
14,S_T,71-80,0.0
14,S_T,81-90,0.0
14,S_T,91-100,0.0
14,S_T,>100,0.001136364
15,S_T,0,0.768756999
15,S_T,1-10,0.198208287
15,S_T,11-20,0.019596865
15,S_T,21-30,0.005599104
15,S_T,31-40,0.005039194
15,S_T,41-50,0.00055991
15,S_T,51-60,0.0
15,S_T,61-70,0.001119821
15,S_T,71-80,0.0
15,S_T,81-90,0.0
15,S_T,91-100,0.0
15,S_T,>100,0.001119821
16,S_T,0,0.773755656
16,S_T,1-10,0.197963801
16,S_T,11-20,0.016968326
16,S_T,21-30,0.004524887
16,S_T,31-40,0.002262443
16,S_T,41-50,0.001696833
16,S_T,51-60,0.0
16,S_T,61-70,0.0
16,S_T,71-80,0.001696833
16,S_T,81-90,0.000565611
16,S_T,91-100,0.0
16,S_T,>100,0.000565611
17,S_T,0,0.751486326
17,S_T,1-10,0.214625446
17,S_T,11-20,0.01902497
17,S_T,21-30,0.008323424
17,S_T,31-40,0.001783591
17,S_T,41-50,0.002378121
17,S_T,51-60,0.00059453
17,S_T,61-70,0.00059453
17,S_T,71-80,0.00059453
17,S_T,81-90,0.0
17,S_T,91-100,0.0
17,S_T,>100,0.00059453
18,S_T,0,0.78465063
18,S_T,1-10,0.189576174
18,S_T,11-20,0.013745704
18,S_T,21-30,0.005727377
18,S_T,31-40,0.001718213
18,S_T,41-50,0.001145475
18,S_T,51-60,0.001145475
18,S_T,61-70,0.001145475
18,S_T,71-80,0.000572738
18,S_T,81-90,0.0
18,S_T,91-100,0.0
18,S_T,>100,0.000572738
19,S_T,0,0.792982456
19,S_T,1-10,0.176023392
19,S_T,11-20,0.01871345
19,S_T,21-30,0.005847953
19,S_T,31-40,0.002923977
19,S_T,41-50,0.000584795
19,S_T,51-60,0.001169591
19,S_T,61-70,0.0
19,S_T,71-80,0.001169591
19,S_T,81-90,0.0
19,S_T,91-100,0.0
19,S_T,>100,0.000584795
20,S_T,0,0.785180573
20,S_T,1-10,0.178704857
20,S_T,11-20,0.02241594
20,S_T,21-30,0.004358655
20,S_T,31-40,0.004358655
20,S_T,41-50,0.001867995
20,S_T,51-60,0.00124533
20,S_T,61-70,0.0
20,S_T,71-80,0.000622665
20,S_T,81-90,0.0
20,S_T,91-100,0.000622665
20,S_T,>100,0.000622665
21,S_T,0,0.770859278
21,S_T,1-10,0.195516812
21,S_T,11-20,0.02117061
21,S_T,21-30,0.006849315
21,S_T,31-40,0.00498132
21,S_T,41-50,0.0
21,S_T,51-60,0.000622665
21,S_T,61-70,0.0
21,S_T,71-80,0.0
21,S_T,81-90,0.0
21,S_T,91-100,0.0
21,S_T,>100,0.0
22,S_T,0,0.766966967
22,S_T,1-10,0.193993994
22,S_T,11-20,0.025225225
22,S_T,21-30,0.006606607
22,S_T,31-40,0.002402402
22,S_T,41-50,0.003003003
22,S_T,51-60,0.000600601
22,S_T,61-70,0.0
22,S_T,71-80,0.0
22,S_T,81-90,0.0
22,S_T,91-100,0.0
22,S_T,>100,0.001201201
23,S_T,0,0.778519417
23,S_T,1-10,0.184466019
23,S_T,11-20,0.023058252
23,S_T,21-30,0.004854369
23,S_T,31-40,0.004854369
23,S_T,41-50,0.003033981
23,S_T,51-60,0.001213592
23,S_T,61-70,0.0
23,S_T,71-80,0.0
23,S_T,81-90,0.0
23,S_T,91-100,0.0
23,S_T,>100,0.0
24,S_T,0,0.766893986
24,S_T,1-10,0.195908246
24,S_T,11-20,0.018598884
24,S_T,21-30,0.008059516
24,S_T,31-40,0.004959702
24,S_T,41-50,0.001859888
24,S_T,51-60,0.001859888
24,S_T,61-70,0.001239926
24,S_T,71-80,0.0
24,S_T,81-90,0.0
24,S_T,91-100,0.000619963
24,S_T,>100,0.0
25,S_T,0,0.773417722
25,S_T,1-10,0.193670886
25,S_T,11-20,0.024683544
25,S_T,21-30,0.003164557
25,S_T,31-40,0.002531646
25,S_T,41-50,0.001265823
25,S_T,51-60,0.001265823
25,S_T,61-70,0.0
25,S_T,71-80,0.0
25,S_T,81-90,0.0
25,S_T,91-100,0.0
25,S_T,>100,0.0
26,S_T,0,0.752374491
26,S_T,1-10,0.225237449
26,S_T,11-20,0.012890095
26,S_T,21-30,0.00339213
26,S_T,31-40,0.004070556
26,S_T,41-50,0.001356852
26,S_T,51-60,0.000678426
26,S_T,61-70,0.0
26,S_T,71-80,0.0
26,S_T,81-90,0.0
26,S_T,91-100,0.0
26,S_T,>100,0.0
27,S_T,0,0.758488149
27,S_T,1-10,0.206278027
27,S_T,11-20,0.019859065
27,S_T,21-30,0.00768738
27,S_T,31-40,0.00384369
27,S_T,41-50,0.00128123
27,S_T,51-60,0.00256246
27,S_T,61-70,0.0
27,S_T,71-80,0.0
27,S_T,81-90,0.0
27,S_T,91-100,0.0
27,S_T,>100,0.0
28,S_T,0,0.762117347
28,S_T,1-10,0.209183673
28,S_T,11-20,0.015306122
28,S_T,21-30,0.006377551
28,S_T,31-40,0.003188776
28,S_T,41-50,0.00127551
28,S_T,51-60,0.00127551
28,S_T,61-70,0.000637755
28,S_T,71-80,0.000637755
28,S_T,81-90,0.0
28,S_T,91-100,0.0
28,S_T,>100,0.0
29,S_T,0,0.743642612
29,S_T,1-10,0.226804124
29,S_T,11-20,0.01580756
29,S_T,21-30,0.005498282
29,S_T,31-40,0.004123711
29,S_T,41-50,0.000687285
29,S_T,51-60,0.002061856
29,S_T,61-70,0.000687285
29,S_T,71-80,0.000687285
29,S_T,81-90,0.0
29,S_T,91-100,0.0
29,S_T,>100,0.0
30,S_T,0,0.776692708
30,S_T,1-10,0.196614583
30,S_T,11-20,0.014973958
30,S_T,21-30,0.005859375
30,S_T,31-40,0.002604167
30,S_T,41-50,0.000651042
30,S_T,51-60,0.001953125
30,S_T,61-70,0.000651042
30,S_T,71-80,0.0
30,S_T,81-90,0.0
30,S_T,91-100,0.0
30,S_T,>100,0.0
